98,736361.0,736367.0,736370.668356,10707,50,50,
2,736362.0,736365.0,736365.61066,1500,49,50,
1,736361.0,736364.0,736365.761493,1500,47,49,
26,736362.0,736363.0,736369.708669,1236,45,51,4
100,736362.0,736363.0,736363.826076,1508,45,52,3
21,736359.0,736363.0,736364.67816,1685,46,49,5
100,736358.0,736361.0,736361.889433,3739,49,48,3
2,736357.0,736361.0,736362.69537,1500,47,51,
1,736358.0,736360.0,736361.752859,1500,49,47,
98,736354.0,736360.0,736364.863009,11143,47,52,1
4,736356.0,736359.0,736362.878738,2000,43,51,5
1,736355.0,736357.0,736358.75147,1500,48,48,
2,736353.0,736356.0,736356.63441,1500,50,49,
105,736351.0,736356.0,736357.865856,914,49,43,8
1,736352.0,736354.0,736355.77544,1500,49,47,
11,736350.0,736353.0,736356.711505,1002,47,49,4
18,736350.0,736353.0,736356.514144,1001,50,46,4
100,736350.0,736353.0,736355.846863,4001,45,52,3
98,736347.0,736353.0,736355.840706,9690,50,50,
1,736349.0,736351.0,736353.031053,1500,49,47,
2,736348.0,736350.0,736351.62566,1500,49,50,
5,736347.0,736350.0,736354.973194,1009,45,48,7
14,736348.0,736349.0,736350.726516,843,47,49,
21,736345.0,736349.0,736350.663067,1561,45,51,4
1,736346.0,736348.0,736349.764213,1500,48,48,
4,736344.0,736348.0,736350.893021,2000,43,52,5
33,736344.0,736347.0,736354.670312,1003,46,46,8
2,736343.0,736347.0,736348.705139,1500,49,50,
100,736343.0,736346.0,736348.799699,4060,41,56,3
98,736340.0,736346.0,736348.781146,11579,48,52,1
1,736343.0,736345.0,736347.784676,1500,49,47,
12,736336.0,736343.0,736351.744375,2009,46,48,6
1,736340.0,736342.0,736343.799977,1500,47,48,
2,736340.0,736342.0,736343.674734,1500,48,50,
21,736338.0,736342.0,736343.704988,1602,48,48,4
111,736339.0,736339.0,736341.143426,2416,42,52,6
100,736337.0,736339.0,736343.690266,2173,42,55,4
1,736337.0,736339.0,736341.886748,1500,47,49,
15,736336.0,736339.0,736341.894236,1276,46,47,7
2,736335.0,736339.0,736340.699398,1500,46,53,
98,736333.0,736339.0,736341.688472,9746,45,56,1
105,736333.0,736337.0,736340.588704,967,43,48,10
1,736334.0,736336.0,736337.759988,1500,45,50,
5,736333.0,736336.0,736337.989444,1006,42,53,5
22,736331.0,736335.0,736356.742095,1000,47,47,6
21,736331.0,736335.0,736336.720845,1754,44,51,5
4,736329.0,736335.0,736337.911829,2000,42,52,6
2,736332.0,736334.0,736335.650544,1500,48,52,
1,736331.0,736333.0,736334.837095,1500,46,50,
98,736326.0,736332.0,736334.556586,3700,48,52,1
1,736326.0,736328.0,736329.966632,1500,44,52,
2,736326.0,736328.0,736329.71294,1500,46,52,
21,736324.0,736328.0,736329.752164,2005,41,51,7
1,736320.0,736325.0,736326.788773,1500,48,48,
2,736320.0,736325.0,736326.672639,1500,46,53,
21,736317.0,736321.0,736322.115914,1593,42,52,7
1,736317.0,736319.0,736320.877616,1500,46,50,
4,736316.0,736319.0,736326.642292,2000,43,52,4
11,736315.0,736319.0,736326.66919,1018,47,52,1
2,736315.0,736319.0,736320.62816,1500,47,52,
3,736315.0,736318.0,736319.731227,1100,41,55,4
102,736315.0,736318.0,736319.692523,754,42,55,4
13,736314.0,736318.0,736321.688634,1140,44,52,4
1,736314.0,736316.0,736318.850671,1500,42,53,
26,736314.0,736315.0,736319.719271,1267,44,48,8
5,736314.0,736315.0,736316.961377,1013,43,51,6
2,736312.0,736314.0,736315.718194,1500,46,52,
21,736310.0,736314.0,736315.774074,1978,42,53,5
1,736311.0,736313.0,736314.776875,1500,46,50,
100,736309.0,736313.0,736313.864896,4038,42,54,3
33,736308.0,736311.0,736314.9314,1006,40,51,8
18,736308.0,736311.0,736314.9286,1002,45,51,3
2,736307.0,736311.0,736313.123009,1500,46,53,
12,736306.0,736311.0,736314.784074,1500,46,49,4
1,736308.0,736310.0,736312.918843,1500,45,50,
1,736305.0,736307.0,736308.79978,1500,45,50,
9,736304.0,736307.0,736312.938565,1000,43,51,6
21,736303.0,736307.0,736308.67838,1416,41,53,6
4,736302.0,736307.0,736308.903785,2000,42,53,5
111,736305.0,736306.0,736308.822755,1995,39,53,8
2,736304.0,736306.0,736307.63875,1500,45,54,
15,736302.0,736306.0,736309.937141,1275,44,48,8
100,736301.0,736305.0,736306.933993,2047,38,59,3
1,736302.0,736304.0,736306.186192,1500,49,48,
96,736300.0,736304.0,736306.849734,1000,44,50,6
105,736298.0,736302.0,736306.170544,901,46,46,8
1,736299.0,736301.0,736302.810648,1500,47,48,
2,736299.0,736301.0,736302.740579,1500,45,54,
17,736297.0,736301.0,736307.862789,1007,48,48,4
21,736296.0,736300.0,736301.730984,1072,44,50,6
11,736295.0,736299.0,736306.174653,1020,45,53,3
1,736296.0,736298.0,736299.760984,1500,46,50,
2,736292.0,736298.0,736299.65831,1500,49,50,
13,736291.0,736298.0,736301.74375,1453,44,51,4
1,736292.0,736295.0,736298.549873,1500,46,49,
21,736289.0,736293.0,736293.872604,964,42,53,6
111,736291.0,736291.0,736293.646829,1051,42,52,6
1,736289.0,736291.0,736292.789086,1500,44,52,
4,736287.0,736291.0,736293.671852,2000,45,50,5
2,736287.0,736291.0,736292.660243,1500,44,55,
8,736287.0,736290.0,736292.529491,1205,42,47,11
3,736285.0,736288.0,736291.916042,1100,43,54,3
1,736285.0,736288.0,736291.881817,1500,44,53,
18,736284.0,736287.0,736292.524734,1003,46,50,4
5,736284.0,736287.0,736291.767407,1016,40,54,6
2,736284.0,736286.0,736287.686875,1500,44,54,
21,736282.0,736286.0,736287.770498,3418,42,51,7
26,736284.0,736285.0,736287.648588,1360,43,52,5
103,736283.0,736285.0,736286.848912,1002,44,51,5
1,736282.0,736284.0,736285.82397,1500,49,47,
100,736281.0,736284.0,736285.656921,2001,41,56,3
2,736279.0,736283.0,736284.756169,1500,44,54,
1,736279.0,736281.0,736284.755324,1500,48,48,
21,736275.0,736279.0,736285.900069,1586,43,50,8
1,736276.0,736278.0,736279.790139,1500,49,48,
2,736276.0,736278.0,736279.626481,1500,48,51,
15,736274.0,736278.0,736281.728437,1495,45,48,7
4,736273.0,736277.0,736278.824907,2000,45,48,7
100,736273.0,736276.0,736278.746852,4002,42,55,3
1,736273.0,736275.0,736277.934722,1500,48,49,
2,736271.0,736273.0,736274.864155,1500,45,54,
1,736270.0,736272.0,736274.86515,1500,49,48,
21,736268.0,736272.0,736273.775567,1636,42,52,6
7,736266.0,736272.0,736284.870567,541,48,48,4
5,736269.0,736271.0,736277.938623,1230,45,50,5
104,736266.0,736271.0,736277.69044,3035,46,53,1
13,736266.0,736270.0,736279.699942,1144,42,54,5
2,736266.0,736270.0,736273.652685,1500,46,52,
1,736267.0,736269.0,736270.892315,1500,47,48,
100,736266.0,736269.0,736271.851435,2350,42,54,3
14,736267.0,736268.0,736278.912465,1002,43,53,4
1,736264.0,736266.0,736267.771539,1500,47,49,
9,736262.0,736266.0,736271.701262,1000,45,49,6
2,736263.0,736265.0,736266.671921,1500,50,48,
21,736261.0,736265.0,736266.697234,1678,43,50,7
4,736260.0,736264.0,736265.772176,2000,43,51,7
111,736263.0,736263.0,736264.933102,2606,41,50,9
1,736261.0,736263.0,736264.762431,1500,49,48,
100,736259.0,736262.0,736263.883773,1689,42,54,4
2,736258.0,736262.0,736263.819468,1500,46,53,
1,736258.0,736260.0,736263.821562,1500,46,49,
17,736254.0,736259.0,736266.685729,1005,50,47,2
21,736254.0,736258.0,736260.726759,2214,42,51,7
2,736255.0,736257.0,736258.91544,1500,47,52,
1,736255.0,736257.0,736258.91375,1500,45,50,
3,736254.0,736257.0,736264.946076,1100,49,48,3
99,736252.0,736256.0,736265.898808,1027,46,54,1
100,736252.0,736256.0,736257.73022,2017,43,53,4
33,736252.0,736255.0,736273.78294,1012,47,45,9
18,736252.0,736255.0,736257.584583,1001,51,45,4
9,736252.0,736255.0,736256.885012,1000,46,49,5
102,736253.0,736254.0,736257.788206,783,41,52,7
1,736252.0,736254.0,736256.678843,1500,46,50,
11,736251.0,736254.0,736260.882986,1028,46,51,2
98,736250.0,736252.0,736253.870301,4989,47,51,2
2,736250.0,736252.0,736253.863993,1500,46,53,
1,736249.0,736251.0,736252.843194,1500,45,50,
21,736247.0,736251.0,736253.87897,1348,45,49,6
5,736247.0,736249.0,736252.829039,1004,42,53,5
4,736245.0,736249.0,736251.898125,2000,44,48,7
100,736245.0,736249.0,736250.658877,2002,39,56,5
2,736245.0,736249.0,736250.65669,1500,46,53,
1,736246.0,736248.0,736249.720706,1500,46,49,
1,736242.0,736245.0,736246.858044,1500,45,50,
8,736241.0,736245.0,736249.714479,1251,45,46,8
2,736242.0,736244.0,736245.608669,1500,46,54,
21,736240.0,736244.0,736245.611863,1630,40,53,8
100,736239.0,736242.0,736243.898738,1983,43,53,4
1,736239.0,736241.0,736242.877442,1500,48,48,
26,736238.0,736241.0,736243.789514,1338,45,50,5
2,736237.0,736241.0,736242.581146,1500,47,52,
111,736237.0,736238.0,736244.713345,2665,39,52,9
1,736236.0,736238.0,736239.735301,1500,47,48,
21,736233.0,736237.0,736239.7,1304,43,49,
2,736234.0,736236.0,736237.649838,1500,46,53,
4,736232.0,736236.0,736238.747812,2000,47,47,6
1,736233.0,736235.0,736236.784201,1500,46,51,
96,736231.0,736235.0,736237.685451,1000,47,46,7
100,736231.0,736234.0,736236.819965,1543,40,56,4
12,736229.0,736234.0,736239.733831,1502,46,48,5
1,736230.0,736232.0,736235.65772,1500,48,49,
2,736229.0,736231.0,736232.659954,1500,49,51,
9,736227.0,736231.0,736236.74515,1000,47,47,6
21,736226.0,736230.0,736232.888183,1582,43,51,7
5,736227.0,736229.0,736231.932072,1013,44,50,6
1,736227.0,736229.0,736231.020868,1500,47,50,
25,736225.0,736229.0,736251.753877,1000,48,50,
103,736225.0,736228.0,736231.922269,1001,46,47,7
13,736224.0,736228.0,736235.670336,1574,44,53,4
2,736224.0,736228.0,736229.759988,1500,45,54,
100,736225.0,736227.0,736229.745683,4033,42,55,2
3,736224.0,736227.0,736229.259618,1100,46,51,3
14,736225.0,736226.0,736235.651076,1211,47,49,4
1,736224.0,736226.0,736228.903345,1500,45,51,
11,736224.0,736226.0,736228.799861,1006,44,50,6
98,736223.0,736225.0,736229.245833,5113,48,52,1
